"ID","Family","Tribe","Genus","Species","Latitude","Longitude","Coll_Year"
"107478355","Apidae","Apini","Apis","Apis cerana",1.309772209,103.8153804,2022
"107537294","Apidae","Apini","Apis","Apis cerana",1.353229334,103.9452365,2022
"107682250","Apidae","Apini","Apis","Apis cerana",1.334484844,103.7278596,2022
"107688524","Apidae","Apini","Apis","Apis cerana",1.2788234,103.8106681,2022
"107804095","Apidae","Apini","Apis","Apis cerana",1.334519703,103.7278693,2022
"107874666","Apidae","Apini","Apis","Apis cerana",1.299401667,103.8996817,2022
"107946755","Apidae","Apini","Apis","Apis cerana",1.295968413,103.8200607,2022
"108075947","Apidae","Apini","Apis","Apis cerana",1.329076235,103.6417965,2022
"108162593","Apidae","Apini","Apis","Apis cerana",1.4140937,103.8280642,2022
"108173210","Apidae","Apini","Apis","Apis cerana",1.2815683,103.8636132,2022
"108290168","Apidae","Apini","Apis","Apis cerana",1.377250076,103.88112,2022
"108351233","Apidae","Apini","Apis","Apis cerana",1.3598099,103.8266715,2022
"108500001","Apidae","Apini","Apis","Apis cerana",1.3640182,103.7763968,2022
"108575567","Apidae","Apini","Apis","Apis cerana",1.396273466,103.8839735,2022
"108861753","Apidae","Apini","Apis","Apis cerana",1.366145,103.8696439,2022
"108862835","Apidae","Apini","Apis","Apis cerana",1.319788333,103.8159533,2022
"109022962","Apidae","Apini","Apis","Apis cerana",1.360885,103.8489017,2022
"109122482","Apidae","Apini","Apis","Apis cerana",1.2790199,103.8094952,2021
"109207788","Apidae","Apini","Apis","Apis cerana",1.3634088,103.8435614,2022
"109208520","Apidae","Apini","Apis","Apis cerana",1.335891951,103.8184582,2022
"109287952","Apidae","Apini","Apis","Apis cerana",1.353085349,103.7559744,2022
"109740394","Apidae","Apini","Apis","Apis cerana",1.434811667,103.84645,2021
"109907300","Apidae","Apini","Apis","Apis cerana",1.307854572,103.7732529,2022
"109972596","Apidae","Apini","Apis","Apis cerana",1.334600818,103.7277503,2022
"109988244","Apidae","Apini","Apis","Apis cerana",1.360474589,103.8243264,2022
"110171899","Apidae","Apini","Apis","Apis cerana",1.313641935,103.8101236,2022
"110258976","Apidae","Apini","Apis","Apis cerana",1.352083,103.819836,2022
"110296655","Apidae","Apini","Apis","Apis cerana",1.3784641,103.7758906,2022
"111069427","Apidae","Apini","Apis","Apis cerana",1.3342213,103.8324785,2022
"111088539","Apidae","Apini","Apis","Apis cerana",1.368646433,103.7132027,2022
"111148961","Apidae","Apini","Apis","Apis cerana",1.303155556,103.7750889,2022
"111160954","Apidae","Apini","Apis","Apis cerana",1.450612966,103.8246149,2022
"111173586","Apidae","Apini","Apis","Apis cerana",1.341954099,103.7732808,2022
"111181135","Apidae","Apini","Apis","Apis cerana",1.34140071,103.7756907,2022
"111307582","Apidae","Apini","Apis","Apis cerana",1.341702041,103.7760096,2022
"111391360","Apidae","Apini","Apis","Apis cerana",1.359171549,103.8263447,2022
"111735297","Apidae","Apini","Apis","Apis cerana",1.280614974,103.8217352,2022
"111752154","Apidae","Apini","Apis","Apis cerana",1.313866846,103.8159084,2022
"111930420","Apidae","Apini","Apis","Apis cerana",1.357608333,103.7692417,2022
"112243704","Apidae","Apini","Apis","Apis cerana",1.3516199,103.9511251,2022
"112257132","Apidae","Apini","Apis","Apis cerana",1.361714972,103.889433,2022
"112493178","Apidae","Apini","Apis","Apis cerana",1.2790995,103.7999436,2022
"112812725","Apidae","Apini","Apis","Apis cerana",1.290141873,103.8440614,2022
"112847638","Apidae","Apini","Apis","Apis cerana",1.432957552,103.841316,2022
"112943556","Apidae","Apini","Apis","Apis cerana",1.290673727,103.8647198,2022
"113636568","Apidae","Apini","Apis","Apis cerana",1.344130556,103.7331083,2022
"113773466","Apidae","Apini","Apis","Apis cerana",1.3803178,103.8187171,2022
"113836507","Apidae","Apini","Apis","Apis cerana",1.383495873,103.8218052,2022
"114606257","Apidae","Apini","Apis","Apis cerana",1.3640182,103.7763968,2022
"115063953","Apidae","Apini","Apis","Apis cerana",1.409366401,103.8693327,2022
"115066506","Apidae","Apini","Apis","Apis cerana",1.409366401,103.8693327,2022
"115113993","Apidae","Apini","Apis","Apis cerana",1.335891951,103.8184582,2022
"116072949","Apidae","Apini","Apis","Apis cerana",1.431596756,103.8335815,2022
"116266287","Apidae","Apini","Apis","Apis cerana",1.409626657,103.949816,2022
"116665302","Apidae","Apini","Apis","Apis cerana",1.406735923,103.9700478,2022
"116942532","Apidae","Apini","Apis","Apis cerana",1.3412956,103.8296066,2022
"117121669","Apidae","Apini","Apis","Apis cerana",1.3659106,103.8693253,2022
"117414713","Apidae","Apini","Apis","Apis cerana",1.324961972,103.750583,2022
"117449972","Apidae","Apini","Apis","Apis cerana",1.316338027,103.8169264,2022
"117581403","Apidae","Apini","Apis","Apis cerana",1.324994972,103.750646,2022
"117973590","Apidae","Apini","Apis","Apis cerana",1.280844246,103.8388789,2022
"118121612","Apidae","Apini","Apis","Apis cerana",1.4381922,103.7889597,2022
"118198252","Apidae","Apini","Apis","Apis cerana",1.39745905,103.8040623,2022
"118339283","Apidae","Apini","Apis","Apis cerana",1.291269377,103.8501931,2022
"118376758","Apidae","Apini","Apis","Apis cerana",1.304893513,103.9036022,2022
"118474853","Apidae","Apini","Apis","Apis cerana",1.350392552,103.8729292,2022
"119060148","Apidae","Apini","Apis","Apis cerana",1.278763252,103.8660573,2022
"119153118","Apidae","Apini","Apis","Apis cerana",1.2644032,103.8222071,2022
"119185027","Apidae","Apini","Apis","Apis cerana",1.349855048,103.8629842,2022
"119186224","Apidae","Apini","Apis","Apis cerana",1.349693825,103.8629101,2022
"119222916","Apidae","Apini","Apis","Apis cerana",1.3997996,103.8083159,2022
"119406687","Apidae","Apini","Apis","Apis cerana",1.40866217,103.9837948,2022
"119423624","Apidae","Apini","Apis","Apis cerana",1.319878672,103.8158149,2022
"119515676","Apidae","Apini","Apis","Apis cerana",1.365143972,103.709936,2022
"119549165","Apidae","Apini","Apis","Apis cerana",1.324996,103.750556,2022
"119668577","Apidae","Apini","Apis","Apis cerana",1.364176428,103.8393343,2022
"119672801","Apidae","Apini","Apis","Apis cerana",1.355509245,103.8672597,2022
"119674192","Apidae","Apini","Apis","Apis cerana",1.311660363,103.8150403,2022
"119714004","Apidae","Apini","Apis","Apis cerana",1.280228,103.835635,2022
"120137709","Apidae","Apini","Apis","Apis cerana",1.276706963,103.8426601,2022
"120286709","Apidae","Apini","Apis","Apis cerana",1.3138397,103.8159136,2022
"120471294","Apidae","Apini","Apis","Apis cerana",1.320075,103.909005,2022
"120644037","Apidae","Apini","Apis","Apis cerana",1.357307162,103.8168553,2022
"120775291","Apidae","Apini","Apis","Apis cerana",1.332595,103.7268117,2022
"120789536","Apidae","Apini","Apis","Apis cerana",1.304585457,103.863121,2022
"120810326","Apidae","Apini","Apis","Apis cerana",1.384555632,103.8224296,2022
"120839071","Apidae","Apini","Apis","Apis cerana",1.312541667,103.8116617,2022
"120937016","Apidae","Apini","Apis","Apis cerana",1.308632546,103.8158286,2022
"121228896","Apidae","Apini","Apis","Apis cerana",1.3640182,103.7763968,2022
"122149032","Apidae","Apini","Apis","Apis cerana",1.400652778,103.8180444,2022
"122306596","Apidae","Apini","Apis","Apis cerana",1.3358997,103.7261741,2022
"122318181","Apidae","Apini","Apis","Apis cerana",1.436659587,103.7779002,2022
"122491061","Apidae","Apini","Apis","Apis cerana",1.249283945,103.8223798,2022
"123089326","Apidae","Apini","Apis","Apis cerana",1.424783045,103.8379971,2022
"123458250","Apidae","Apini","Apis","Apis cerana",1.359983333,103.7771383,2022
"123462012","Apidae","Apini","Apis","Apis cerana",1.359746667,103.7771,2022
"123462211","Apidae","Apini","Apis","Apis cerana",1.287644444,103.8240611,2022
"123474617","Apidae","Apini","Apis","Apis cerana",1.293896667,103.7709967,2022
"123475171","Apidae","Apini","Apis","Apis cerana",1.293511667,103.7717883,2022
"123785247","Apidae","Apini","Apis","Apis cerana",1.280699107,103.8640196,2022
"123951924","Apidae","Apini","Apis","Apis cerana",1.377674301,103.9600906,2022
"124235419","Apidae","Apini","Apis","Apis cerana",1.318521017,103.7531529,2022
"124244933","Apidae","Apini","Apis","Apis cerana",1.376187928,103.9520544,2022
"124406583","Apidae","Apini","Apis","Apis cerana",1.422046,103.7928186,2022
"124699533","Apidae","Apini","Apis","Apis cerana",1.318521017,103.7531529,2022
"124725825","Apidae","Apini","Apis","Apis cerana",1.4342799,103.8227652,2022
"125291117","Apidae","Apini","Apis","Apis cerana",1.424788333,103.8834,2022
"125321918","Apidae","Apini","Apis","Apis cerana",1.349856138,103.6897548,2022
"125574618","Apidae","Apini","Apis","Apis cerana",1.397372478,103.8740279,2022
"125758822","Apidae","Apini","Apis","Apis cerana",1.2821346,103.8688728,2022
"125759582","Apidae","Apini","Apis","Apis cerana",1.412459651,103.9661565,2022
"125759596","Apidae","Apini","Apis","Apis cerana",1.411589512,103.9665907,2022
"125945053","Apidae","Apini","Apis","Apis cerana",1.341174025,103.8293248,2022
"126049358","Apidae","Apini","Apis","Apis cerana",1.365051531,103.8373366,2022
"126645315","Apidae","Apini","Apis","Apis cerana",1.3067039,103.8431002,2022
"126799923","Apidae","Apini","Apis","Apis cerana",1.30367443,103.8339278,2022
"127517292","Apidae","Apini","Apis","Apis cerana",1.31938504,103.8987904,2022
"127983353","Apidae","Apini","Apis","Apis cerana",1.3405649,103.8283895,2022
"128415573","Apidae","Apini","Apis","Apis cerana",1.295478333,103.76915,2022
"128588504","Apidae","Apini","Apis","Apis cerana",1.335892,103.8184582,2022
"128777052","Apidae","Apini","Apis","Apis cerana",1.295271634,103.8327441,2022
"129508633","Apidae","Apini","Apis","Apis cerana",1.286986303,103.8247631,2022
"129634238","Apidae","Apini","Apis","Apis cerana",1.303701915,103.7659312,2022
"129637879","Apidae","Apini","Apis","Apis cerana",1.293983333,103.8740833,2020
"129774415","Apidae","Apini","Apis","Apis cerana",1.287842047,103.8240023,2022
"129784560","Apidae","Apini","Apis","Apis cerana",1.335852778,103.72735,2022
"129809544","Apidae","Apini","Apis","Apis cerana",1.422046,103.7928186,2022
"129827186","Apidae","Apini","Apis","Apis cerana",1.302935002,103.8348626,2022
"129828449","Apidae","Apini","Apis","Apis cerana",1.303120362,103.8346427,2022
"129925481","Apidae","Apini","Apis","Apis cerana",1.366848059,103.8327505,2022
"129946235","Apidae","Apini","Apis","Apis cerana",1.412880705,103.8390016,2022
"129974781","Apidae","Apini","Apis","Apis cerana",1.324951972,103.750769,2022
"130110244","Apidae","Apini","Apis","Apis cerana",1.341522455,103.8499985,2022
"130189855","Apidae","Apini","Apis","Apis cerana",1.3084863,103.8159065,2022
"130189934","Apidae","Apini","Apis","Apis cerana",1.30697202,103.8188843,2022
"130195897","Apidae","Apini","Apis","Apis cerana",1.308006413,103.8164834,2022
"130196431","Apidae","Apini","Apis","Apis cerana",1.321408333,103.8154217,2022
"130197021","Apidae","Apini","Apis","Apis cerana",1.320815095,103.8155695,2022
"130197485","Apidae","Apini","Apis","Apis cerana",1.316375,103.8167417,2022
"130197566","Apidae","Apini","Apis","Apis cerana",1.321026168,103.8172497,2022
"130198437","Apidae","Apini","Apis","Apis cerana",1.322311558,103.8149267,2022
"130199403","Apidae","Apini","Apis","Apis cerana",1.322311558,103.8149267,2022
"130199538","Apidae","Apini","Apis","Apis cerana",1.322311558,103.8149267,2022
"130199823","Apidae","Apini","Apis","Apis cerana",1.322311558,103.8149267,2022
"130240637","Apidae","Apini","Apis","Apis cerana",1.324847,103.750755,2022
"130245852","Apidae","Apini","Apis","Apis cerana",1.303,103.83207,2022
"130464816","Apidae","Apini","Apis","Apis cerana",1.437111326,103.7783511,2022
"130472613","Apidae","Apini","Apis","Apis cerana",1.29623,103.8491533,2022
"130589499","Apidae","Apini","Apis","Apis cerana",1.325486667,103.7809833,2022
"130725441","Apidae","Apini","Apis","Apis cerana",1.227420069,103.8526192,2022
"130735783","Apidae","Apini","Apis","Apis cerana",1.399303429,103.9294423,2022
"130753818","Apidae","Apini","Apis","Apis cerana",1.283118046,103.8642311,2022
"130906064","Apidae","Apini","Apis","Apis cerana",1.317601508,103.9099534,2022
"131161136","Apidae","Apini","Apis","Apis cerana",1.351496931,103.7588382,2022
"131166288","Apidae","Apini","Apis","Apis cerana",1.3914672,103.8955156,2022
"131190119","Apidae","Apini","Apis","Apis cerana",1.324921,103.750674,2022
"784808","Apidae","Apini","Apis","Apis dorsata",1.437106,103.786499,2014
"6139418","Apidae","Apini","Apis","Apis dorsata",1.3618794,103.7753145,2017
"6979011","Apidae","Apini","Apis","Apis dorsata",1.335012238,103.8225925,2017
"9996410","Apidae","Apini","Apis","Apis dorsata",1.309791374,103.8148339,2018
"10469825","Apidae","Apini","Apis","Apis dorsata",1.4183191,103.7168531,2016
"10469833","Apidae","Apini","Apis","Apis dorsata",1.4183191,103.7168531,2016
"13006253","Apidae","Apini","Apis","Apis dorsata",1.356832,103.812142,2018
"14695510","Apidae","Apini","Apis","Apis dorsata",1.3553794,103.8677444,2018
"14695533","Apidae","Apini","Apis","Apis dorsata",1.3553794,103.8677444,2018
"14695534","Apidae","Apini","Apis","Apis dorsata",1.3553794,103.8677444,2018
"14695550","Apidae","Apini","Apis","Apis dorsata",1.3553794,103.8677444,2018
"15336980","Apidae","Apini","Apis","Apis dorsata",1.4180755,103.7296465,2018
"15738733","Apidae","Apini","Apis","Apis dorsata",1.426328333,103.77668,2018
"15749398","Apidae","Apini","Apis","Apis dorsata",1.4125659,103.9577334,2018
"15753270","Apidae","Apini","Apis","Apis dorsata",1.3404932,103.8729859,2018
"17738866","Apidae","Apini","Apis","Apis dorsata",1.426375,103.776755,2018
"18167421","Apidae","Apini","Apis","Apis dorsata",1.4111243,103.9046565,2018
"18168166","Apidae","Apini","Apis","Apis dorsata",1.34016244,103.8747059,2018
"18672651","Apidae","Apini","Apis","Apis dorsata",1.449258333,103.8329867,2018
"22075408","Apidae","Apini","Apis","Apis dorsata",1.360391,103.8226,2019
"22278823","Apidae","Apini","Apis","Apis dorsata",1.362292,103.777385,2019
"22874131","Apidae","Apini","Apis","Apis dorsata",1.351534042,103.8064185,2019
"27329248","Apidae","Apini","Apis","Apis dorsata",1.4454723,103.7860626,2018
"27471586","Apidae","Apini","Apis","Apis dorsata",1.351461053,103.8061981,2019
"28350483","Apidae","Apini","Apis","Apis dorsata",1.402242336,103.9677058,2019
"28350484","Apidae","Apini","Apis","Apis dorsata",1.402242336,103.9677058,2019
"31655415","Apidae","Apini","Apis","Apis dorsata",1.3138397,103.8159136,2019
"32105029","Apidae","Apini","Apis","Apis dorsata",1.417378279,103.9440107,2019
"32105030","Apidae","Apini","Apis","Apis dorsata",1.417378279,103.9440107,2019
"32329459","Apidae","Apini","Apis","Apis dorsata",1.350159785,103.835716,2019
"33052098","Apidae","Apini","Apis","Apis dorsata",1.344716667,103.7684383,2019
"33060727","Apidae","Apini","Apis","Apis dorsata",1.344597288,103.7686975,2019
"33579276","Apidae","Apini","Apis","Apis dorsata",1.416239,103.974999,2019
"33579277","Apidae","Apini","Apis","Apis dorsata",1.416239,103.974999,2019
"33580599","Apidae","Apini","Apis","Apis dorsata",1.415881,103.7886,2019
"36819608","Apidae","Apini","Apis","Apis dorsata",1.341501948,103.8003344,2019
"36881993","Apidae","Apini","Apis","Apis dorsata",1.33054,103.780489,2019
"37473508","Apidae","Apini","Apis","Apis dorsata",1.430340198,103.7992777,2020
"37480838","Apidae","Apini","Apis","Apis dorsata",1.378535701,103.9522378,2020
"37905091","Apidae","Apini","Apis","Apis dorsata",1.445423961,103.7846985,2019
"38020771","Apidae","Apini","Apis","Apis dorsata",1.3853983,103.8210097,2020
"38422681","Apidae","Apini","Apis","Apis dorsata",1.366237884,103.7347711,2020
"38422682","Apidae","Apini","Apis","Apis dorsata",1.366237884,103.7347711,2020
"38767209","Apidae","Apini","Apis","Apis dorsata",1.360188333,103.8230667,2020
"39205454","Apidae","Apini","Apis","Apis dorsata",1.3693493,103.7389047,2020
"40155638","Apidae","Apini","Apis","Apis dorsata",1.402306549,103.9140054,2020
"40585809","Apidae","Apini","Apis","Apis dorsata",1.408809167,103.9772307,2020
"40585810","Apidae","Apini","Apis","Apis dorsata",1.40876035,103.9772339,2020
"40585811","Apidae","Apini","Apis","Apis dorsata",1.40879395,103.977275,2020
"40585820","Apidae","Apini","Apis","Apis dorsata",1.408765567,103.9772576,2020
"42224879","Apidae","Apini","Apis","Apis dorsata",1.3,103.89,2020
"44958393","Apidae","Apini","Apis","Apis dorsata",1.27882337,103.8106681,2020
"47591017","Apidae","Apini","Apis","Apis dorsata",1.433123941,103.7917801,2020
"48592872","Apidae","Apini","Apis","Apis dorsata",1.41688287,103.9750255,2011
"48633012","Apidae","Apini","Apis","Apis dorsata",1.308556972,103.815987,2020
"50114860","Apidae","Apini","Apis","Apis dorsata",1.265605,103.8147451,2020
"51770842","Apidae","Apini","Apis","Apis dorsata",1.448245668,103.8323708,2020
"52338750","Apidae","Apini","Apis","Apis dorsata",1.384094762,103.7469612,2020
"54818256","Apidae","Apini","Apis","Apis dorsata",1.378083889,103.9516486,2020
"54980684","Apidae","Apini","Apis","Apis dorsata",1.567256601,103.8203305,2020
"54987992","Apidae","Apini","Apis","Apis dorsata",1.348568,103.834962,2020
"56861994","Apidae","Apini","Apis","Apis dorsata",1.40186719,103.9186625,2020
"57133315","Apidae","Apini","Apis","Apis dorsata",1.353118969,103.8072217,2019
"59117602","Apidae","Apini","Apis","Apis dorsata",1.404661639,103.926542,2020
"59447489","Apidae","Apini","Apis","Apis dorsata",1.375533623,103.9374631,2020
"59853921","Apidae","Apini","Apis","Apis dorsata",1.400879,103.807041,2020
"59853922","Apidae","Apini","Apis","Apis dorsata",1.400879,103.807041,2020
"60037235","Apidae","Apini","Apis","Apis dorsata",1.3988664,103.7959574,2020
"60203528","Apidae","Apini","Apis","Apis dorsata",1.400879091,103.807041,2020
"60658926","Apidae","Apini","Apis","Apis dorsata",1.380065679,103.7374771,2020
"61390122","Apidae","Apini","Apis","Apis dorsata",1.451763935,103.8244375,2020
"61641543","Apidae","Apini","Apis","Apis dorsata",1.363861406,103.9482714,2020
"61908007","Apidae","Apini","Apis","Apis dorsata",1.443267988,103.9202934,2020
"62190919","Apidae","Apini","Apis","Apis dorsata",1.219514384,103.8484366,2020
"63024716","Apidae","Apini","Apis","Apis dorsata",1.426838333,103.8482583,2020
"63227476","Apidae","Apini","Apis","Apis dorsata",1.448737361,103.8262115,2020
"63464935","Apidae","Apini","Apis","Apis dorsata",1.398712125,103.8040776,2020
"64405363","Apidae","Apini","Apis","Apis dorsata",1.3560366,103.7627395,2020
"66809765","Apidae","Apini","Apis","Apis dorsata",1.446959624,103.8274641,2020
"67785660","Apidae","Apini","Apis","Apis dorsata",1.38442874,103.8211896,2021
"69925957","Apidae","Apini","Apis","Apis dorsata",1.378116066,103.9517774,2021
"69955077","Apidae","Apini","Apis","Apis dorsata",1.377884571,103.9525284,2021
"70938279","Apidae","Apini","Apis","Apis dorsata",1.372899,103.752276,2020
"72678266","Apidae","Apini","Apis","Apis dorsata",1.3599293,103.8272626,2021
"75142136","Apidae","Apini","Apis","Apis dorsata",1.400883114,103.807041,2021
"75628437","Apidae","Apini","Apis","Apis dorsata",1.380558333,103.8157883,2021
"78549121","Apidae","Apini","Apis","Apis dorsata",1.3513071,103.8064131,2021
"78785579","Apidae","Apini","Apis","Apis dorsata",1.341382275,103.8348204,2021
"79362812","Apidae","Apini","Apis","Apis dorsata",1.450260033,103.8257924,2021
"80570640","Apidae","Apini","Apis","Apis dorsata",1.357048415,103.8127689,2021
"80573992","Apidae","Apini","Apis","Apis dorsata",1.335891951,103.8184582,2021
"81833861","Apidae","Apini","Apis","Apis dorsata",1.351307061,103.8064134,2021
"82094664","Apidae","Apini","Apis","Apis dorsata",1.352083,103.819836,2019
"82268028","Apidae","Apini","Apis","Apis dorsata",1.318856785,103.8229871,2021
"83003534","Apidae","Apini","Apis","Apis dorsata",1.419855317,103.7348367,2021
"83357689","Apidae","Apini","Apis","Apis dorsata",1.3532826,103.8184184,2021
"84817932","Apidae","Apini","Apis","Apis dorsata",1.330319018,103.8252713,2021
"85476613","Apidae","Apini","Apis","Apis dorsata",1.36926073,103.8259251,2021
"85606680","Apidae","Apini","Apis","Apis dorsata",1.358578178,103.8228913,2021
"85903859","Apidae","Apini","Apis","Apis dorsata",1.396116572,103.8188314,2021
"86129966","Apidae","Apini","Apis","Apis dorsata",1.3413779,103.8348204,2021
"87253876","Apidae","Apini","Apis","Apis dorsata",1.361284972,103.9560661,2021
"87261733","Apidae","Apini","Apis","Apis dorsata",1.362005917,103.9552688,2021
"87723856","Apidae","Apini","Apis","Apis dorsata",1.450666593,103.8256214,2021
"88756748","Apidae","Apini","Apis","Apis dorsata",1.37956784,103.9497175,2021
"88812137","Apidae","Apini","Apis","Apis dorsata",1.351241667,103.7579283,2021
"89488677","Apidae","Apini","Apis","Apis dorsata",1.450623356,103.8259312,2021
"89994058","Apidae","Apini","Apis","Apis dorsata",1.446130415,103.8283603,2021
"89997296","Apidae","Apini","Apis","Apis dorsata",1.330150364,103.8249802,2021
"90131957","Apidae","Apini","Apis","Apis dorsata",1.450676312,103.8258993,2021
"90218802","Apidae","Apini","Apis","Apis dorsata",1.391652259,103.8960446,2021
"90532893","Apidae","Apini","Apis","Apis dorsata",1.448410571,103.7789861,2021
"90767185","Apidae","Apini","Apis","Apis dorsata",1.402937741,103.8175895,2021
"90989815","Apidae","Apini","Apis","Apis dorsata",1.3585941,103.887627,2021
"92563510","Apidae","Apini","Apis","Apis dorsata",1.341920763,103.7345013,2021
"92641107","Apidae","Apini","Apis","Apis dorsata",1.444719687,103.828828,2021
"92790194","Apidae","Apini","Apis","Apis dorsata",1.363488889,103.7476972,2021
"93227104","Apidae","Apini","Apis","Apis dorsata",1.425653488,103.8321479,2021
"93264959","Apidae","Apini","Apis","Apis dorsata",1.44992587,103.8217758,2021
"93689604","Apidae","Apini","Apis","Apis dorsata",1.3807856,103.8982243,2021
"96560224","Apidae","Apini","Apis","Apis dorsata",1.360638333,103.82602,2021
"97666812","Apidae","Apini","Apis","Apis dorsata",1.359809965,103.8266715,2021
"100292729","Apidae","Apini","Apis","Apis dorsata",1.355446073,103.7740201,2021
"100918680","Apidae","Apini","Apis","Apis dorsata",1.35611,103.959816,2021
"101879244","Apidae","Apini","Apis","Apis dorsata",1.347064,103.6808217,2021
"101879245","Apidae","Apini","Apis","Apis dorsata",1.3546901,103.6849087,2021
"102244781","Apidae","Apini","Apis","Apis dorsata",1.221466667,103.84845,2021
"103571569","Apidae","Apini","Apis","Apis dorsata",1.444549,103.724324,2021
"104244322","Apidae","Apini","Apis","Apis dorsata",1.335891951,103.8184582,2022
"106100345","Apidae","Apini","Apis","Apis dorsata",1.448946667,103.8332667,2021
"106174796","Apidae","Apini","Apis","Apis dorsata",1.410515024,103.9670621,2022
"106591701","Apidae","Apini","Apis","Apis dorsata",1.419876115,103.8269732,2022
"106971536","Apidae","Apini","Apis","Apis dorsata",1.550965418,103.9530734,2022
"106971538","Apidae","Apini","Apis","Apis dorsata",1.427638824,103.8801291,2022
"106971545","Apidae","Apini","Apis","Apis dorsata",1.408427358,103.8590701,2022
"107023788","Apidae","Apini","Apis","Apis dorsata",1.3485421,103.7641994,2022
"107023840","Apidae","Apini","Apis","Apis dorsata",1.3485421,103.7641994,2022
"107023934","Apidae","Apini","Apis","Apis dorsata",1.3485421,103.7641994,2022
"107693015","Apidae","Apini","Apis","Apis dorsata",1.313286667,103.77433,2022
"108106182","Apidae","Apini","Apis","Apis dorsata",1.38077202,103.8344606,2022
"108492125","Apidae","Apini","Apis","Apis dorsata",1.310416686,103.814505,2022
"109630146","Apidae","Apini","Apis","Apis dorsata",1.400879091,103.807041,2022
"111873326","Apidae","Apini","Apis","Apis dorsata",1.335891951,103.8184582,2022
"112138437","Apidae","Apini","Apis","Apis dorsata",1.449303333,103.8330217,2022
"115078841","Apidae","Apini","Apis","Apis dorsata",1.424631664,103.7829811,2022
"116249813","Apidae","Apini","Apis","Apis dorsata",1.335891951,103.8184582,2022
"116266284","Apidae","Apini","Apis","Apis dorsata",1.40963134,103.9497978,2022
"117436506","Apidae","Apini","Apis","Apis dorsata",1.402641579,103.9658381,2022
"117436514","Apidae","Apini","Apis","Apis dorsata",1.409613419,103.9496614,2022
"117985229","Apidae","Apini","Apis","Apis dorsata",1.335891951,103.8184582,2022
"118342810","Apidae","Apini","Apis","Apis dorsata",1.45439699,103.781687,2022
"120295599","Apidae","Apini","Apis","Apis dorsata",1.335891951,103.8184582,2022
"120485007","Apidae","Apini","Apis","Apis dorsata",1.341204301,103.8283218,2022
"120490737","Apidae","Apini","Apis","Apis dorsata",1.344696667,103.7301617,2022
"121380682","Apidae","Apini","Apis","Apis dorsata",1.341383786,103.8269124,2022
"121380688","Apidae","Apini","Apis","Apis dorsata",1.341383786,103.8269124,2022
"122282874","Apidae","Apini","Apis","Apis dorsata",1.335891951,103.8184582,2022
"122283361","Apidae","Apini","Apis","Apis dorsata",1.335891951,103.8184582,2022
"122318170","Apidae","Apini","Apis","Apis dorsata",1.436659587,103.7779002,2022
"122628201","Apidae","Apini","Apis","Apis dorsata",1.373927436,103.7765495,2022
"124725815","Apidae","Apini","Apis","Apis dorsata",1.4342799,103.8227652,2022
"125243590","Apidae","Apini","Apis","Apis dorsata",1.208350313,103.8757745,2022
"125411275","Apidae","Apini","Apis","Apis dorsata",1.4304941,103.7173325,2022
"125764332","Apidae","Apini","Apis","Apis dorsata",1.340897222,103.8285917,2022
"125797171","Apidae","Apini","Apis","Apis dorsata",1.341174025,103.8293248,2022
"128606822","Apidae","Apini","Apis","Apis dorsata",1.4436391,103.7830812,2022
"129508930","Apidae","Apini","Apis","Apis dorsata",1.374471103,103.7381535,2022
"129800770","Apidae","Apini","Apis","Apis dorsata",1.359809965,103.8266715,2022
"130738896","Apidae","Apini","Apis","Apis dorsata",1.341241667,103.8273,2022
"131295364","Apidae","Apini","Apis","Apis dorsata",1.346732815,103.679273,2022
"5607862","Apidae","Apini","Apis","Apis florea",1.265041553,103.6206436,2016
"6965125","Apidae","Apini","Apis","Apis florea",1.2815683,103.8636132,2017
"10383254","Apidae","Apini","Apis","Apis florea",1.282441667,103.8626717,2018
"15387157","Apidae","Apini","Apis","Apis florea",1.3553794,103.8677444,2018
"18390124","Apidae","Apini","Apis","Apis florea",1.30463,103.8850333,2018
"18673495","Apidae","Apini","Apis","Apis florea",1.26520804,103.622903,2016
"19042509","Apidae","Apini","Apis","Apis florea",1.2877936,103.8665551,2018
"19349642","Apidae","Apini","Apis","Apis florea",1.256816667,103.8232417,2019
"19415377","Apidae","Apini","Apis","Apis florea",1.341488333,103.7757033,2019
"21020208","Apidae","Apini","Apis","Apis florea",1.286463333,103.8595417,2019
"24280494","Apidae","Apini","Apis","Apis florea",1.332021,103.726682,2019
"26092164","Apidae","Apini","Apis","Apis florea",1.378080852,103.8813149,2019
"30670839","Apidae","Apini","Apis","Apis florea",1.36197878,103.8894113,2019
"30979694","Apidae","Apini","Apis","Apis florea",1.3620087,103.8894547,2019
"31713739","Apidae","Apini","Apis","Apis florea",1.416762929,103.8428634,2019
"31713740","Apidae","Apini","Apis","Apis florea",1.416762929,103.8428634,2019
"36130971","Apidae","Apini","Apis","Apis florea",1.270456538,103.8626619,2019
"36700452","Apidae","Apini","Apis","Apis florea",1.416741478,103.8425094,2019
"37025048","Apidae","Apini","Apis","Apis florea",1.4381215,103.7705687,2019
"38017923","Apidae","Apini","Apis","Apis florea",1.30211333,103.872245,2020
"38051266","Apidae","Apini","Apis","Apis florea",1.403118268,103.913124,2020
