ID,Family,Tribe,Genus,Species,Latitude,Longitude,Coll_Year
PHOTO_ZWWS_20160921_01,Apidae,Allodapini,Braunsapis,Braunsapis clarihirta,1.411189,103.959314,2016
PHOTO_ZWWS_20190323_04,Apidae,Allodapini,Braunsapis,Braunsapis cupulifera,1.29718,103.776655,2019
PHOTO_ZWWS_20120416_02,Apidae,Allodapini,Braunsapis,Braunsapis hewitti,1.335221,103.925342,2012
PHOTO_ZWWS_20120514_01,Apidae,Allodapini,Braunsapis,Braunsapis hewitti,1.279088,103.799606,2012
PHOTO_ZWWS_20120627_02,Apidae,Allodapini,Braunsapis,Braunsapis hewitti,1.36376,103.947941,2012
PHOTO_ZWWS_20180106_12,Apidae,Allodapini,Braunsapis,Braunsapis hewitti,1.381203,103.951296,2018
PHOTO_ZWWS_20180413_05,Apidae,Allodapini,Braunsapis,Braunsapis hewitti,1.315194,103.815995,2018
PHOTO_ZWWS_20190113_11,Apidae,Allodapini,Braunsapis,Braunsapis hewitti,1.36201,103.777382,2019
PHOTO_ZWWS_20120627_03,Apidae,Allodapini,Braunsapis,Braunsapis puangensis,1.36376,103.947941,2012
PHOTO_ZWWS_20160731_03,Apidae,Allodapini,Braunsapis,Braunsapis puangensis,1.279088,103.799606,2016
PHOTO_ZWWS_20161127_01,Apidae,Allodapini,Braunsapis,Braunsapis puangensis,1.372004,103.777075,2016
PHOTO_ZWWS_20170319_04,Apidae,Allodapini,Braunsapis,Braunsapis puangensis,1.455586,103.818041,2017
PHOTO_ZWWS_20180411_02,Apidae,Allodapini,Braunsapis,Braunsapis puangensis,1.302871,103.790577,2018
PHOTO_ZWWS_20180413_02,Apidae,Allodapini,Braunsapis,Braunsapis puangensis,1.315194,103.815995,2018
PHOTO_ZWWS_20180425_02,Apidae,Allodapini,Braunsapis,Braunsapis puangensis,1.302871,103.790577,2018
PHOTO_ZWWS_20180521_02,Apidae,Allodapini,Braunsapis,Braunsapis puangensis,1.279088,103.799606,2018
PHOTO_ZWWS_20180719_03,Apidae,Allodapini,Braunsapis,Braunsapis puangensis,1.324168,103.907179,2018
PHOTO_ZWWS_20190306_03,Apidae,Allodapini,Braunsapis,Braunsapis puangensis,1.315194,103.815995,2019
PHOTO_ZWWS_20180529_01,Apidae,Anthophorini,Amegilla,Amegilla insularis,1.3488,103.7652,2018
PHOTO_ZWWS_20120208_03,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.381203,103.951296,2012
PHOTO_ZWWS_20120316_01,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.36201,103.777382,2012
PHOTO_ZWWS_20120321_01,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.335221,103.925342,2012
PHOTO_ZWWS_20120622_02,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.36201,103.777382,2012
PHOTO_ZWWS_20140714_01,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.279088,103.799606,2014
PHOTO_ZWWS_20160901_01,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.42444,103.84274,2016
PHOTO_ZWWS_20170404_02,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.294126,103.846382,2017
PHOTO_ZWWS_20170616_03,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.34194,103.72651,2017
PHOTO_ZWWS_20170826_01,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.28738,103.82469,2017
PHOTO_ZWWS_20171124_06,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.315194,103.815995,2017
PHOTO_ZWWS_20171201_01,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.3488,103.7652,2017
PHOTO_ZWWS_20171227_01,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.279088,103.799606,2017
PHOTO_ZWWS_20180323_05,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.315194,103.815995,2018
PHOTO_ZWWS_20180331_04,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.3451,103.824611,2018
PHOTO_ZWWS_20180407_03,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.36201,103.777382,2018
PHOTO_ZWWS_20180407_05,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.36201,103.777382,2018
PHOTO_ZWWS_20180421_03,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.214,103.835,2018
PHOTO_ZWWS_20180531_01,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.279088,103.799606,2018
PHOTO_ZWWS_20180531_02,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.279088,103.799606,2018
PHOTO_ZWWS_20180811_03,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.373289,103.803978,2018
PHOTO_ZWWS_20190113_05,Apidae,Anthophorini,Amegilla,Amegilla andrewsi,1.36201,103.777382,2019
PHOTO_ZWWS_20120222_04,Apidae,Anthophorini,Amegilla,Amegilla korotonensis,1.381203,103.951296,2012
PHOTO_ZWWS_20120321_02,Apidae,Anthophorini,Amegilla,Amegilla korotonensis,1.335221,103.925342,2012
PHOTO_ZWWS_20120501_03,Apidae,Anthophorini,Amegilla,Amegilla korotonensis,1.381203,103.951296,2012
PHOTO_ZWWS_20120206_01,Apidae,Apini,Apis,Apis cerana,1.279088,103.799606,2012
PHOTO_ZWWS_20120215_02,Apidae,Apini,Apis,Apis cerana,1.36376,103.947941,2012
PHOTO_ZWWS_20120215_03,Apidae,Apini,Apis,Apis cerana,1.36376,103.947941,2012
PHOTO_ZWWS_20120306_01,Apidae,Apini,Apis,Apis cerana,1.279088,103.799606,2012
PHOTO_ZWWS_20120416_01,Apidae,Apini,Apis,Apis cerana,1.335221,103.925342,2012
PHOTO_ZWWS_20120420_10,Apidae,Apini,Apis,Apis cerana,1.315194,103.815995,2012
PHOTO_ZWWS_20120501_04,Apidae,Apini,Apis,Apis cerana,1.381203,103.951296,2012
PHOTO_ZWWS_20120515_02,Apidae,Apini,Apis,Apis cerana,1.279088,103.799606,2012
PHOTO_ZWWS_20120626_02,Apidae,Apini,Apis,Apis cerana,1.315194,103.815995,2012
PHOTO_ZWWS_20120627_01,Apidae,Apini,Apis,Apis cerana,1.36376,103.947941,2012
PHOTO_ZWWS_20120906_02,Apidae,Apini,Apis,Apis cerana,1.411189,103.959314,2012
PHOTO_ZWWS_20140824_01,Apidae,Apini,Apis,Apis cerana,1.280496,103.787966,2014
PHOTO_ZWWS_20160815_01,Apidae,Apini,Apis,Apis cerana,1.315194,103.815995,2016
PHOTO_ZWWS_20161012_01,Apidae,Apini,Apis,Apis cerana,1.266567,103.802658,2016
PHOTO_ZWWS_20161210_01,Apidae,Apini,Apis,Apis cerana,1.372004,103.777075,2016
PHOTO_ZWWS_20161214_01,Apidae,Apini,Apis,Apis cerana,1.279088,103.799606,2016
PHOTO_ZWWS_20161218_01,Apidae,Apini,Apis,Apis cerana,1.42444,103.84274,2016
PHOTO_ZWWS_20161222_01,Apidae,Apini,Apis,Apis cerana,1.296439,103.776501,2016
PHOTO_ZWWS_20170217_01,Apidae,Apini,Apis,Apis cerana,1.34194,103.72651,2017
PHOTO_ZWWS_20170319_01,Apidae,Apini,Apis,Apis cerana,1.455586,103.818041,2017
PHOTO_ZWWS_20170819_03,Apidae,Apini,Apis,Apis cerana,1.279088,103.799606,2017
PHOTO_ZWWS_20170819_04,Apidae,Apini,Apis,Apis cerana,1.279088,103.799606,2017
PHOTO_ZWWS_20170919_01,Apidae,Apini,Apis,Apis cerana,1.266567,103.802658,2017
PHOTO_ZWWS_20171015_01,Apidae,Apini,Apis,Apis cerana,1.279088,103.799606,2017
PHOTO_ZWWS_20171104_02,Apidae,Apini,Apis,Apis cerana,1.279088,103.799606,2017
PHOTO_ZWWS_20171113_04,Apidae,Apini,Apis,Apis cerana,1.36376,103.947941,2017
PHOTO_ZWWS_20171201_02,Apidae,Apini,Apis,Apis cerana,1.279088,103.799606,2017
PHOTO_ZWWS_20180106_07,Apidae,Apini,Apis,Apis cerana,1.381203,103.951296,2018
PHOTO_ZWWS_20180110_01,Apidae,Apini,Apis,Apis cerana,1.266567,103.802658,2018
PHOTO_ZWWS_20180323_02,Apidae,Apini,Apis,Apis cerana,1.28001,103.78699,2018
PHOTO_ZWWS_20180331_03,Apidae,Apini,Apis,Apis cerana,1.3451,103.824611,2018
PHOTO_ZWWS_20180408_01,Apidae,Apini,Apis,Apis cerana,1.28001,103.78699,2018
PHOTO_ZWWS_20180411_01,Apidae,Apini,Apis,Apis cerana,1.302871,103.790577,2018
PHOTO_ZWWS_20180413_04,Apidae,Apini,Apis,Apis cerana,1.315194,103.815995,2018
PHOTO_ZWWS_20180418_06,Apidae,Apini,Apis,Apis cerana,1.279088,103.799606,2018
PHOTO_ZWWS_20180419_06,Apidae,Apini,Apis,Apis cerana,1.35716,103.82102,2018
PHOTO_ZWWS_20180421_04,Apidae,Apini,Apis,Apis cerana,1.214,103.835,2018
PHOTO_ZWWS_20180524_02,Apidae,Apini,Apis,Apis cerana,1.460381,103.83632,2018
PHOTO_ZWWS_20180525_01,Apidae,Apini,Apis,Apis cerana,1.43764,103.76974,2018
PHOTO_ZWWS_20180527_01,Apidae,Apini,Apis,Apis cerana,1.411189,103.959314,2018
PHOTO_ZWWS_20180714_08,Apidae,Apini,Apis,Apis cerana,1.401472,103.817675,2018
PHOTO_ZWWS_20180719_06,Apidae,Apini,Apis,Apis cerana,1.32399,103.90926,2018
PHOTO_ZWWS_20180722_02,Apidae,Apini,Apis,Apis cerana,1.28086,103.863276,2018
PHOTO_ZWWS_20180811_04,Apidae,Apini,Apis,Apis cerana,1.373289,103.803978,2018
PHOTO_ZWWS_20181201_01,Apidae,Apini,Apis,Apis cerana,1.284088,103.791039,2018
PHOTO_ZWWS_20181201_05,Apidae,Apini,Apis,Apis cerana,1.284088,103.791039,2018
PHOTO_ZWWS_20190113_06,Apidae,Apini,Apis,Apis cerana,1.36201,103.777382,2019
PHOTO_ZWWS_20140714_02,Apidae,Apini,Apis,Apis dorsata,1.279088,103.799606,2014
PHOTO_ZWWS_20140821_01,Apidae,Apini,Apis,Apis dorsata,1.36201,103.777382,2014
PHOTO_ZWWS_20161223_01,Apidae,Apini,Apis,Apis dorsata,1.446687,103.730106,2016
PHOTO_ZWWS_20170815_01,Apidae,Apini,Apis,Apis dorsata,1.295742,103.763519,2017
PHOTO_ZWWS_20181110_02,Apidae,Apini,Apis,Apis dorsata,1.30078,103.91218,2018
PHOTO_ZWWS_20190113_07,Apidae,Apini,Apis,Apis dorsata,1.36201,103.777382,2019
PHOTO_ZWWS_20160806_01,Apidae,Apini,Apis,Apis andreniformis,1.35897,103.85053,2016
PHOTO_ZWWS_20170319_02,Apidae,Apini,Apis,Apis andreniformis,1.455586,103.818041,2017
PHOTO_ZWWS_20170616_04,Apidae,Apini,Apis,Apis andreniformis,1.34194,103.72651,2017
PHOTO_ZWWS_20171114_02,Apidae,Apini,Apis,Apis andreniformis,1.324168,103.907179,2017
PHOTO_ZWWS_20171201_03,Apidae,Apini,Apis,Apis andreniformis,1.279088,103.799606,2017
PHOTO_ZWWS_20180210_01,Apidae,Apini,Apis,Apis andreniformis,1.28001,103.78699,2018
PHOTO_ZWWS_20180707_04,Apidae,Apini,Apis,Apis andreniformis,1.446687,103.730106,2018
PHOTO_ZWWS_20180719_07,Apidae,Apini,Apis,Apis andreniformis,1.32399,103.90926,2018
PHOTO_ZWWS_20190306_01,Apidae,Apini,Apis,Apis andreniformis,1.315194,103.815995,2019
PHOTO_ZWWS_20160731_02,Apidae,Apini,Apis,Apis florea,1.279088,103.799606,2016
PHOTO_ZWWS_20161202_01,Apidae,Apini,Apis,Apis florea,1.279088,103.799606,2016
PHOTO_ZWWS_20170319_03,Apidae,Apini,Apis,Apis florea,1.455586,103.818041,2017
PHOTO_ZWWS_20170412_04,Apidae,Apini,Apis,Apis florea,1.352843,103.692748,2017
PHOTO_ZWWS_20170429_02,Apidae,Apini,Apis,Apis florea,1.220167,103.847,2017
PHOTO_ZWWS_20170819_05,Apidae,Apini,Apis,Apis florea,1.279088,103.799606,2017
PHOTO_ZWWS_20170902_02,Apidae,Apini,Apis,Apis florea,1.249107,103.828897,2017
PHOTO_ZWWS_20171201_04,Apidae,Apini,Apis,Apis florea,1.279088,103.799606,2017
PHOTO_ZWWS_20180323_03,Apidae,Apini,Apis,Apis florea,1.28001,103.78699,2018
PHOTO_ZWWS_20180707_08,Apidae,Apini,Apis,Apis florea,1.446687,103.730106,2018
PHOTO_ZWWS_20120328_05,Apidae,Ceratinini,Ceratina,Ceratina perforatrix,1.446687,103.730106,2012
PHOTO_ZWWS_20120416_04,Apidae,Ceratinini,Ceratina,Ceratina perforatrix,1.335221,103.925342,2012
PHOTO_ZWWS_20161223_02,Apidae,Ceratinini,Ceratina,Ceratina perforatrix,1.446687,103.730106,2016
PHOTO_ZWWS_20161224_03,Apidae,Ceratinini,Ceratina,Ceratina perforatrix,1.381203,103.951296,2016
PHOTO_ZWWS_20170317_02,Apidae,Ceratinini,Ceratina,Ceratina perforatrix,1.36376,103.947941,2017
PHOTO_ZWWS_20180418_01,Apidae,Ceratinini,Ceratina,Ceratina perforatrix,1.279088,103.799606,2018
PHOTO_ZWWS_20180524_01,Apidae,Ceratinini,Ceratina,Ceratina perforatrix,1.460381,103.83632,2018
PHOTO_ZWWS_20190323_05,Apidae,Ceratinini,Ceratina,Ceratina accusator,1.29718,103.776655,2019
PHOTO_ZWWS_20180716_02,Apidae,Ceratinini,Ceratina,Ceratina cognata,1.315194,103.815995,2018
PHOTO_ZWWS_20120217_02,Apidae,Ceratinini,Ceratina,Ceratina collusor,1.36201,103.777382,2012
PHOTO_ZWWS_20160921_02,Apidae,Ceratinini,Ceratina,Ceratina collusor,1.411189,103.959314,2016
PHOTO_ZWWS_20161019_01,Apidae,Ceratinini,Ceratina,Ceratina collusor,1.411189,103.959314,2016
PHOTO_ZWWS_20170220_03,Apidae,Ceratinini,Ceratina,Ceratina collusor,1.373289,103.803978,2017
PHOTO_ZWWS_20180106_04,Apidae,Ceratinini,Ceratina,Ceratina collusor,1.381203,103.951296,2018
PHOTO_ZWWS_20180319_05,Apidae,Ceratinini,Ceratina,Ceratina collusor,1.315194,103.815995,2018
PHOTO_ZWWS_20180413_06,Apidae,Ceratinini,Ceratina,Ceratina collusor,1.315194,103.815995,2018
PHOTO_ZWWS_20180714_09,Apidae,Ceratinini,Ceratina,Ceratina collusor,1.401472,103.817675,2018
PHOTO_ZWWS_20180823_01,Apidae,Ceratinini,Ceratina,Ceratina collusor,1.401472,103.817675,2018
PHOTO_ZWWS_20120208_04,Apidae,Ceratinini,Ceratina,Ceratina lieftincki,1.381203,103.951296,2012
PHOTO_ZWWS_20120328_06,Apidae,Ceratinini,Ceratina,Ceratina lieftincki,1.446687,103.730106,2012
PHOTO_ZWWS_20120420_02,Apidae,Ceratinini,Ceratina,Ceratina lieftincki,1.315194,103.815995,2012
PHOTO_ZWWS_20160731_04,Apidae,Ceratinini,Ceratina,Ceratina lieftincki,1.279088,103.799606,2016
PHOTO_ZWWS_20180402_04,Apidae,Ceratinini,Ceratina,Ceratina lieftincki,1.373289,103.803978,2018
PHOTO_ZWWS_20180412_01,Apidae,Ceratinini,Ceratina,Ceratina lieftincki,1.302871,103.790577,2018
PHOTO_ZWWS_20180413_07,Apidae,Ceratinini,Ceratina,Ceratina lieftincki,1.315194,103.815995,2018
PHOTO_ZWWS_20180525_02,Apidae,Ceratinini,Ceratina,Ceratina lieftincki,1.43764,103.76974,2018
PHOTO_ZWWS_20180716_03,Apidae,Ceratinini,Ceratina,Ceratina lieftincki,1.315194,103.815995,2018
PHOTO_ZWWS_20180818_04,Apidae,Ceratinini,Ceratina,Ceratina lieftincki,1.279088,103.799606,2018
PHOTO_ZWWS_20190113_04,Apidae,Ceratinini,Ceratina,Ceratina lieftincki,1.36201,103.777382,2019
PHOTO_ZWWS_20190216_01,Apidae,Ceratinini,Ceratina,Ceratina lieftincki,1.411189,103.959314,2019
PHOTO_ZWWS_20190306_04,Apidae,Ceratinini,Ceratina,Ceratina lieftincki,1.315194,103.815995,2019
PHOTO_ZWWS_20120328_07,Apidae,Ceratinini,Ceratina,Ceratina nigrolateralis,1.446687,103.730106,2012
PHOTO_ZWWS_20160910_02,Apidae,Ceratinini,Ceratina,Ceratina nigrolateralis,1.411189,103.959314,2016
PHOTO_ZWWS_20161224_12,Apidae,Ceratinini,Ceratina,Ceratina nigrolateralis,1.381203,103.951296,2016
PHOTO_ZWWS_20170220_04,Apidae,Ceratinini,Ceratina,Ceratina nigrolateralis,1.373289,103.803978,2017
PHOTO_ZWWS_20180106_08,Apidae,Ceratinini,Ceratina,Ceratina nigrolateralis,1.381203,103.951296,2018
PHOTO_ZWWS_20180407_06,Apidae,Ceratinini,Ceratina,Ceratina nigrolateralis,1.36201,103.777382,2018
PHOTO_ZWWS_20180525_03,Apidae,Ceratinini,Ceratina,Ceratina nigrolateralis,1.43764,103.76974,2018
PHOTO_ZWWS_20180527_02,Apidae,Ceratinini,Ceratina,Ceratina nigrolateralis,1.411189,103.959314,2018
PHOTO_ZWWS_20180722_04,Apidae,Ceratinini,Ceratina,Ceratina nigrolateralis,1.28086,103.863276,2018
PHOTO_ZWWS_20180930_01,Apidae,Ceratinini,Ceratina,Ceratina nigrolateralis,1.381203,103.951296,2018
PHOTO_ZWWS_20190216_03,Apidae,Ceratinini,Ceratina,Ceratina nigrolateralis,1.411189,103.959314,2019
PHOTO_ZWWS_20140719_01,Apidae,Ceratinini,Ceratina,Ceratina ridleyi,1.3831,103.813576,2014
PHOTO_ZWWS_20120504_01,Apidae,Ceratinini,Ceratina,Ceratina dentipes,1.3451,103.824611,2012
PHOTO_ZWWS_20161127_02,Apidae,Ceratinini,Ceratina,Ceratina dentipes,1.372004,103.777075,2016
PHOTO_ZWWS_20161202_02,Apidae,Ceratinini,Ceratina,Ceratina dentipes,1.279088,103.799606,2016
PHOTO_ZWWS_20161211_01,Apidae,Ceratinini,Ceratina,Ceratina dentipes,1.279088,103.799606,2016
PHOTO_ZWWS_20180407_08,Apidae,Ceratinini,Ceratina,Ceratina dentipes,1.36201,103.777382,2018
PHOTO_ZWWS_20180716_04,Apidae,Ceratinini,Ceratina,Ceratina dentipes,1.315194,103.815995,2018
PHOTO_ZWWS_20180811_02,Apidae,Ceratinini,Ceratina,Ceratina dentipes,1.373289,103.803978,2018
PHOTO_ZWWS_20120419_01,Apidae,Ceratinini,Ceratina,Ceratina smaragdula,1.36376,103.947941,2012
PHOTO_ZWWS_20120504_02,Apidae,Ceratinini,Ceratina,Ceratina smaragdula,1.3451,103.824611,2012
PHOTO_ZWWS_20120627_04,Apidae,Ceratinini,Ceratina,Ceratina smaragdula,1.36376,103.947941,2012
PHOTO_ZWWS_20160716_01,Apidae,Ceratinini,Ceratina,Ceratina smaragdula,1.381203,103.951296,2016
PHOTO_ZWWS_20180106_09,Apidae,Ceratinini,Ceratina,Ceratina smaragdula,1.381203,103.951296,2018
PHOTO_ZWWS_20190216_04,Apidae,Ceratinini,Ceratina,Ceratina smaragdula,1.411189,103.959314,2019
PHOTO_ZWWS_20120217_03,Apidae,Ceratinini,Ceratina,Ceratina unimaculata,1.36201,103.777382,2012
PHOTO_ZWWS_20120316_02,Apidae,Ceratinini,Ceratina,Ceratina unimaculata,1.36201,103.777382,2012
PHOTO_ZWWS_20140718_03,Apidae,Ceratinini,Ceratina,Ceratina unimaculata,1.36201,103.777382,2014
PHOTO_ZWWS_20161224_04,Apidae,Ceratinini,Ceratina,Ceratina unimaculata,1.381203,103.951296,2016
PHOTO_ZWWS_20180407_04,Apidae,Ceratinini,Ceratina,Ceratina unimaculata,1.36201,103.777382,2018
PHOTO_ZWWS_20180808_02,Apidae,Ceratinini,Ceratina,Ceratina unimaculata,1.351103,103.834664,2018
PHOTO_ZWWS_20120922_03,Apidae,Ceratinini,Ceratina,Ceratina metaria,1.3831,103.813576,2012
PHOTO_ZWWS_20160910_03,Apidae,Ceratinini,Ceratina,Ceratina metaria,1.411189,103.959314,2016
PHOTO_ZWWS_20120306_05,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.279088,103.799606,2012
PHOTO_ZWWS_20120315_03,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.315194,103.815995,2012
PHOTO_ZWWS_20120501_07,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.381203,103.951296,2012
PHOTO_ZWWS_20120514_09,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.279088,103.799606,2012
PHOTO_ZWWS_20120514_10,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.279088,103.799606,2012
PHOTO_ZWWS_20120626_09,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.315194,103.815995,2012
PHOTO_ZWWS_20140714_10,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.279088,103.799606,2014
PHOTO_ZWWS_20160806_02,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.35897,103.85053,2016
PHOTO_ZWWS_20170616_07,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.34194,103.72651,2017
PHOTO_ZWWS_20170817_01,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.315194,103.815995,2017
PHOTO_ZWWS_20170826_03,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.28738,103.82469,2017
PHOTO_ZWWS_20180119_02,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.279088,103.799606,2018
PHOTO_ZWWS_20180830_06,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.279088,103.799606,2018
PHOTO_ZWWS_20180930_12,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.381203,103.951296,2018
PHOTO_ZWWS_20190216_07,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.411189,103.959314,2019
PHOTO_ZWWS_20190302_02,Apidae,Melectini,Thyreus,Thyreus himalayensis,1.411189,103.959314,2019
PHOTO_ZWWS_20160716_04,Apidae,Melectini,Thyreus,Thyreus lilacinus,1.381203,103.951296,2016
PHOTO_ZWWS_20161204_05,Apidae,Melectini,Thyreus,Thyreus lilacinus,1.411189,103.959314,2016
PHOTO_ZWWS_20180707_07,Apidae,Melectini,Thyreus,Thyreus lilacinus,1.446687,103.730106,2018
PHOTO_ZWWS_20181122_01,Apidae,Melectini,Thyreus,Thyreus lilacinus,1.411189,103.959314,2018
PHOTO_ZWWS_20190216_06,Apidae,Melectini,Thyreus,Thyreus lilacinus,1.411189,103.959314,2019
PHOTO_ZWWS_20120420_03,Apidae,Meliponini,Heterotrigona,Heterotrigona itama,1.315194,103.815995,2012
PHOTO_ZWWS_20120626_03,Apidae,Meliponini,Heterotrigona,Heterotrigona itama,1.315194,103.815995,2012
PHOTO_ZWWS_20160814_01,Apidae,Meliponini,Heterotrigona,Heterotrigona itama,1.315194,103.815995,2016
PHOTO_ZWWS_20160909_02,Apidae,Meliponini,Heterotrigona,Heterotrigona itama,1.315194,103.815995,2016
PHOTO_ZWWS_20180614_01,Apidae,Meliponini,Heterotrigona,Heterotrigona itama,1.315194,103.815995,2018
PHOTO_ZWWS_20180716_06,Apidae,Meliponini,Heterotrigona,Heterotrigona itama,1.315194,103.815995,2018
PHOTO_ZWWS_20180830_04,Apidae,Meliponini,Heterotrigona,Heterotrigona itama,1.279088,103.799606,2018
PHOTO_ZWWS_20190113_02,Apidae,Meliponini,Heterotrigona,Heterotrigona itama,1.36201,103.777382,2019
PHOTO_ZWWS_20190113_09,Apidae,Meliponini,Heterotrigona,Heterotrigona itama,1.36201,103.777382,2019
PHOTO_ZWWS_20190113_12,Apidae,Meliponini,Heterotrigona,Heterotrigona itama,1.36201,103.777382,2019
PHOTO_ZWWS_20120420_04,Apidae,Meliponini,Homotrigona,Homotrigona apicalis,1.315194,103.815995,2012
PHOTO_ZWWS_20120626_04,Apidae,Meliponini,Homotrigona,Homotrigona apicalis,1.315194,103.815995,2012
PHOTO_ZWWS_20180319_01,Apidae,Meliponini,Homotrigona,Homotrigona apicalis,1.315194,103.815995,2018
PHOTO_ZWWS_20190105_04,Apidae,Meliponini,Homotrigona,Homotrigona apicalis,1.3451,103.824611,2019
PHOTO_ZWWS_20160930_01,Apidae,Meliponini,Lepidotrigona,Lepidotrigona terminata,1.411189,103.959314,2016
PHOTO_ZWWS_20170319_05,Apidae,Meliponini,Lepidotrigona,Lepidotrigona terminata,1.455586,103.818041,2017
PHOTO_ZWWS_20180830_05,Apidae,Meliponini,Lepidotrigona,Lepidotrigona terminata,1.279088,103.799606,2018
PHOTO_ZWWS_20181105_01,Apidae,Meliponini,Lepidotrigona,Lepidotrigona terminata,1.460381,103.83632,2018
PHOTO_ZWWS_20160908_02,Apidae,Meliponini,Tetragonula,Tetragonula fuscobalteata,1.315194,103.815995,2016
PHOTO_ZWWS_20161212_01,Apidae,Meliponini,Tetragonula,Tetragonula fuscobalteata,1.315194,103.815995,2016
PHOTO_ZWWS_20180720_01,Apidae,Meliponini,Tetragonula,Tetragonula fuscobalteata,1.28086,103.863276,2018
PHOTO_ZWWS_20180720_02,Apidae,Meliponini,Tetragonula,Tetragonula fuscobalteata,1.28086,103.863276,2018
PHOTO_ZWWS_20180722_05,Apidae,Meliponini,Tetragonula,Tetragonula fuscobalteata,1.28086,103.863276,2018
PHOTO_ZWWS_20160807_07,Apidae,Meliponini,Tetragonula,Tetragonula geissleri,1.36896,103.8266,2016
PHOTO_ZWWS_20160908_03,Apidae,Meliponini,Tetragonula,Tetragonula geissleri,1.315194,103.815995,2016
PHOTO_ZWWS_20170220_01,Apidae,Meliponini,Tetragonula,Tetragonula geissleri,1.36896,103.8266,2017
PHOTO_ZWWS_20180222_01,Apidae,Meliponini,Tetragonula,Tetragonula geissleri,1.315194,103.815995,2018
PHOTO_ZWWS_20180319_04,Apidae,Meliponini,Tetragonula,Tetragonula geissleri,1.315194,103.815995,2018
PHOTO_ZWWS_20180331_01,Apidae,Meliponini,Tetragonula,Tetragonula geissleri,1.3451,103.824611,2018
PHOTO_ZWWS_20180331_02,Apidae,Meliponini,Tetragonula,Tetragonula geissleri,1.3451,103.824611,2018
PHOTO_ZWWS_20180808_03,Apidae,Meliponini,Tetragonula,Tetragonula geissleri,1.351103,103.834664,2018
PHOTO_ZWWS_20120221_02,Apidae,Meliponini,Tetragonula,Tetragonula valdezi,1.315194,103.815995,2012
PHOTO_ZWWS_20120315_02,Apidae,Meliponini,Tetragonula,Tetragonula valdezi,1.315194,103.815995,2012
PHOTO_ZWWS_20120420_08,Apidae,Meliponini,Tetragonula,Tetragonula valdezi,1.315194,103.815995,2012
PHOTO_ZWWS_20120504_06,Apidae,Meliponini,Tetragonula,Tetragonula valdezi,1.3451,103.824611,2012
PHOTO_ZWWS_20120514_06,Apidae,Meliponini,Tetragonula,Tetragonula valdezi,1.279088,103.799606,2012
PHOTO_ZWWS_20120515_07,Apidae,Meliponini,Tetragonula,Tetragonula valdezi,1.279088,103.799606,2012
PHOTO_ZWWS_20120622_08,Apidae,Meliponini,Tetragonula,Tetragonula valdezi,1.36201,103.777382,2012
PHOTO_ZWWS_20120626_08,Apidae,Meliponini,Tetragonula,Tetragonula valdezi,1.315194,103.815995,2012
PHOTO_ZWWS_20140718_19,Apidae,Meliponini,Tetragonula,Tetragonula valdezi,1.36201,103.777382,2014
PHOTO_ZWWS_20160910_04,Apidae,Meliponini,Tetragonula,Tetragonula valdezi,1.411189,103.959314,2016
PHOTO_ZWWS_20160930_02,Apidae,Meliponini,Tetragonula,Tetragonula valdezi,1.411189,103.959314,2016
PHOTO_ZWWS_20161006_01,Apidae,Meliponini,Tetragonula,Tetragonula valdezi,1.315194,103.815995,2016
